# SIMULATED DATA — generated by swarm-lmd/swarm.py, seed 20260813. Evidence about this model, NOT about the world.
swarm,J,agent,depth,R_from_root,U,d_enc,d_dec,E_UDD,fidelity
8,3.902809,106,2,0.50012857,7.25042702,0.63595551,0.95226183,4.39083077,0.161091846668
8,3.902809,45,2,0.53551655,1.71009127,0.85020409,0.95919563,1.39460003,0.216930604986
8,3.902809,798,2,0.60855689,0.73750569,0.76012069,0.96294239,0.53981909,0.194703296938
8,3.902809,2230,2,0.63312039,1.06135318,0.5633159,0.88702819,0.53033386,0.081238748279
8,3.902809,624,2,0.60855689,1.34814356,0.52768286,0.88359473,0.62858244,0.124027088021
8,3.902809,320,2,0.5293183,2.3910968,0.57500515,0.77781357,1.06941041,0.118970063509
8,3.902809,215,2,0.52751868,2.00060098,0.80187801,0.96045234,1.54079407,0.177638851934
8,3.902809,2261,2,0.60855689,0.36919782,0.82605575,0.77586556,0.23662191,0.170485041195
8,3.902809,200,2,0.48296937,1.88592195,0.76101587,0.66088153,0.94850809,0.116003518704
8,3.902809,700,2,0.60855689,1.57946564,0.41336655,0.93425886,0.60997598,0.102728985144
8,3.902809,645,2,0.71585714,0.38897555,0.91520163,0.52105926,0.18549244,0.137288468115
8,3.902809,88,2,0.56632525,1.86774976,0.92715895,0.75965685,1.31549846,0.077444182964
8,3.902809,81,2,0.60855689,0.60632258,0.85164779,0.87956425,0.45418348,0.199259044338
8,3.902809,80,2,0.62756884,0.85921141,0.59890833,0.60072101,0.30912435,0.133146727656
8,3.902809,94,2,0.54479468,0.32360603,0.74148576,0.63957963,0.15346666,0.046950246642
8,3.902809,122,2,0.55643794,1.6793494,0.53618626,0.47536371,0.42803844,0.067800384102
8,3.902809,159,2,0.5272787,1.20785557,0.74182107,0.64848399,0.5810499,0.127964312586
8,3.902809,1102,3,0.65322768,1.61679759,0.62568854,0.79903063,0.80830875,0.053888361955
8,3.902809,290,3,0.73109622,0.14187317,0.3636574,0.76243486,0.03933648,0.039207165837
8,3.902809,1289,3,0.70054467,2.23384169,0.86207424,0.68616745,1.32137831,0.063759975244
8,3.902809,314,3,0.69963214,1.10192309,0.84930471,0.80254917,0.75108046,0.062941728329
8,3.902809,309,3,0.75957225,1.94937754,0.65772757,0.77524375,0.99398602,0.031434419092
8,3.902809,400,3,0.58528204,26.42240516,0.66194621,0.97420701,17.03908609,0.088313942372
8,3.902809,3786,3,0.81059679,1.75548416,0.70156215,0.69702471,0.85844256,0.034553381075
8,3.902809,32,3,0.81192252,0.84229686,0.69514891,0.57184941,0.33483027,0.023775332799
8,3.902809,1510,3,0.71145436,0.75537962,0.44660556,0.43157704,0.14559542,0.026395979118
8,3.902809,2350,3,0.70054467,21.68398548,0.67349154,0.91963969,13.43040026,0.066761057099
8,3.902809,324,3,0.62396794,0.66591996,0.56909085,0.86913803,0.32937633,0.066147333031
8,3.902809,1033,3,0.70473364,1.21274292,0.42951744,0.91252947,0.47533134,0.032051787928
8,3.902809,1073,3,0.65322768,0.85985695,0.48329996,0.59345991,0.24662344,0.030915872434
8,3.902809,758,3,0.61866132,0.71366199,0.9472926,0.93733105,0.63367958,0.087483832069
8,3.902809,1898,3,0.7388964,2.09403265,0.78910889,0.71382822,1.17954387,0.075330808972
8,3.902809,26,3,0.73060775,1.12468075,0.55947271,0.80910867,0.50911398,0.050430539874
8,3.902809,12,3,0.7388964,1.0198018,0.60099587,0.54300071,0.33280333,0.043642926642
8,3.902809,2997,3,0.73092308,1.21249441,0.52073516,0.53000675,0.33464015,0.028113796173
8,3.902809,9,3,0.56376442,0.7696732,0.64173573,0.40593667,0.200503,0.021302916272
8,3.902809,136,3,0.70838363,4.93145937,0.67705753,0.8701667,2.90538367,0.062444019051
8,3.902809,28,3,0.71145436,0.03404558,0.74395122,0.59060459,0.01495898,0.060172299056
8,3.902809,19,3,0.62756696,0.5334655,0.92047159,0.9162558,0.4499181,0.115500122801
8,3.902809,16,3,0.52103765,5.84766176,0.84520839,0.57973374,2.86532981,0.06710388992
8,3.902809,1969,3,0.65322768,0.22512964,0.70885021,0.41033833,0.0654831,0.03135233695
8,3.902809,384,3,0.71158577,6.61832247,0.73111832,0.3403874,1.64705864,0.031912954723
8,3.902809,681,3,0.62991292,0.97613039,0.68962388,0.84008394,0.56551328,0.067554180962
8,3.902809,1213,3,0.81059679,0.69388571,0.60774274,0.86654102,0.36542382,0.037212180959
8,3.902809,188,3,0.71158577,0.69107694,0.29142059,0.45704995,0.09204714,0.017080075222
8,3.902809,1138,3,0.65322768,0.39689825,0.52012813,0.98862812,0.20409036,0.05542639785
8,3.902809,181,3,0.81192252,1.78491118,0.80969556,0.8033563,1.16103837,0.038904249225
8,3.902809,1448,3,0.73092308,0.24335894,0.69059706,0.59577666,0.100128,0.041911132736
8,3.902809,1004,3,0.53986319,1.51531886,0.70119941,0.81516008,0.86614076,0.052782253407
8,3.902809,169,3,0.71145436,0.20646904,0.83060838,0.34215275,0.05867746,0.038919895905
8,3.902809,3815,3,0.79155999,0.59783901,0.84321552,0.43178215,0.21766446,0.027990521057
8,3.902809,2650,3,0.73060775,1.40426201,0.86022194,0.83454352,1.00810937,0.079977414391
8,3.902809,451,3,0.81192252,0.67460011,0.6256297,0.42647857,0.17999522,0.015958117238
8,3.902809,2426,3,0.8199676,0.92085005,0.75319763,0.80488,0.55825034,0.018380965757
8,3.902809,315,3,0.74365783,1.24455849,0.86145428,0.65035213,0.69726218,0.020938761594
8,3.902809,319,3,0.71145436,0.88639862,0.76398613,0.69378154,0.46982626,0.072587784263
8,3.902809,2528,3,0.73239578,0.95031988,0.5314501,0.83847641,0.4234705,0.042201059466
8,3.902809,3770,3,0.69963214,0.38921404,0.8850536,0.79869819,0.27513179,0.065276333292
8,3.902809,1647,3,0.61046404,1.90999618,0.63315099,0.72941077,0.8820881,0.037766263588
8,3.902809,1375,3,0.71158577,1.11792826,0.81920175,0.77042012,0.70555751,0.080932762437
8,3.902809,712,3,0.79155999,1.99309055,0.44054668,0.50633914,0.44459079,0.018241424291
8,3.902809,523,3,0.62673147,2.16607053,0.75124923,0.76863274,1.25076442,0.074047227295
8,3.902809,713,3,0.72827898,2.14347372,0.78330781,0.74852965,1.25678105,0.019292753838
8,3.902809,733,3,0.75957225,0.21709451,0.78267245,0.7659247,0.13014125,0.03695619445
8,3.902809,1221,3,0.73709371,0.31770294,0.4563074,0.8712928,0.12631149,0.010227656511
8,3.902809,209,3,0.80626818,0.3419143,0.62310328,0.38665734,0.08237654,0.025535778908
8,3.902809,2652,3,0.70054467,1.73833671,0.66051445,0.92864183,1.06626331,0.066115596601
8,3.902809,1421,3,0.71145436,0.27377644,0.85919983,0.32991292,0.07760498,0.038819401185
8,3.902809,3668,3,0.70054467,3.20971702,0.94658546,0.88609118,2.69218554,0.09040898604
8,3.902809,491,3,0.55778536,0.39089537,0.70723958,0.54601492,0.15094947,0.036571357598
8,3.902809,1352,3,0.70054467,0.23694423,0.62907345,0.88584184,0.13203944,0.060066302353
8,3.902809,1354,3,0.81059679,0.30408222,0.89914029,0.57168867,0.15630687,0.036321457001
8,3.902809,2269,3,0.79155999,0.8057545,0.50714889,0.80919998,0.33066946,0.037664717812
8,3.902809,205,3,0.71158577,2.66789743,0.64684731,0.61171008,1.05564171,0.050740330398
8,3.902809,241,3,0.71158577,1.08804944,0.47408696,0.76714458,0.39571623,0.046638128097
8,3.902809,227,3,0.6361153,0.33408346,0.92946392,0.88227414,0.27396247,0.095621013726
8,3.902809,224,3,0.60802534,1.24613571,0.47026242,0.72164585,0.42289225,0.031337754169
8,3.902809,2164,3,0.73109622,2.44185091,0.61833216,0.68880238,1.04000547,0.060226378957
8,3.902809,2299,3,0.73060775,1.71732141,0.81741326,0.75080981,1.05395776,0.068372187435
8,3.902809,247,3,0.73688785,0.5038129,0.78144034,0.76417414,0.30085515,0.103119621638
8,3.902809,639,3,0.71145436,1.14264553,0.5659903,0.82179344,0.53147542,0.063698174268
8,3.902809,626,3,0.73092308,1.62631115,0.90408177,0.73251311,1.07702741,0.067459683877
8,3.902809,711,3,0.70848998,0.15502327,0.92424884,0.89139279,0.12771883,0.081172454783
8,3.902809,276,3,0.58362854,2.66702941,0.33085204,0.77224191,0.68142017,0.044120489696
8,3.902809,261,3,0.63933148,0.17788505,0.70209792,0.70111714,0.08756443,0.026567625677
8,3.902809,2798,3,0.79155999,3.2072327,0.72952627,0.70379866,1.6467203,0.050691860812
8,3.902809,3,3,0.63082184,2.94299074,0.79847105,0.93551153,2.19835191,0.099896506717
8,3.902809,2157,3,0.79155999,0.61263744,0.54816434,0.69134428,0.23217138,0.034781517342
8,3.902809,2742,3,0.70054467,1.18981393,0.73031439,0.81452259,0.70776983,0.06411894267
8,3.902809,551,3,0.64535269,2.00983714,0.59400114,0.59883395,0.71491524,0.02192879699
8,3.902809,838,3,0.79155999,1.10868741,0.94327212,0.8047107,0.84156156,0.062072907659
8,3.902809,834,3,0.62376389,2.53740253,0.65392997,0.85733148,1.42255604,0.045846329426
8,3.902809,948,3,0.61105361,1.06812602,0.64560867,0.33920083,0.23390998,0.023604761764
8,3.902809,934,3,0.75957225,2.34755416,0.83001361,0.73176493,1.42584535,0.037443628236
8,3.902809,40,3,0.70473364,1.41419437,0.56101638,0.36977561,0.29337486,0.016964394035
8,3.902809,3233,3,0.71158577,0.84241315,0.71555596,0.70352777,0.42408214,0.064555124924
8,3.902809,116,3,0.73709371,0.5470382,0.58137309,0.6483724,0.20620401,0.009696922917
8,3.902809,3270,3,0.81059679,0.68594819,0.83227099,0.82284917,0.4697603,0.044287435848
8,3.902809,3215,3,0.75957225,0.92513446,0.32227899,0.88957518,0.26522809,0.017674037646
8,3.902809,437,3,0.71158577,1.68172179,0.76585313,0.56719284,0.73051709,0.055703451776
8,3.902809,1578,3,0.70054467,0.4248477,0.91310802,0.55843968,0.21663654,0.05496317107
8,3.902809,3722,3,0.59561124,0.58637672,0.54313593,0.54559708,0.17376299,0.031941398395
8,3.902809,1048,3,0.71145436,0.33999053,0.58568388,0.92522446,0.18423715,0.074210558361
8,3.902809,769,3,0.70054467,0.08465259,0.96921437,0.56849525,0.04664305,0.059390918167
8,3.902809,1001,3,0.73688785,0.71652525,0.45634073,0.75306988,0.24623853,0.059344114932
8,3.902809,22,3,0.71145436,0.09760116,0.5076393,0.40675427,0.02015312,0.028277608776
8,3.902809,800,3,0.75957225,0.30881427,0.70148551,0.87796427,0.19019228,0.037967907463
8,3.902809,822,3,0.70054467,0.53750559,0.52340752,0.65612637,0.18459097,0.037016965207
8,3.902809,3350,3,0.73060775,2.79319118,0.70280945,0.85974089,1.68774113,0.067315182487
8,3.902809,985,3,0.62824728,13.04891785,0.44125144,0.96828949,5.57526928,0.046053719113
8,3.902809,2040,3,0.73688785,1.87459656,0.71116522,0.5672507,0.75622907,0.069662442341
8,3.902809,3306,3,0.71158577,0.69677768,0.50991641,0.57403631,0.20395417,0.037535675489
8,3.902809,1864,4,0.864285,1.05112812,0.8848486,0.72586292,0.6751173,0.032598982002
8,3.902809,1875,4,0.89416601,0.29193824,0.87779664,0.83927323,0.21507418,0.005686742268
8,3.902809,1988,4,0.77380927,1.8168854,0.71126697,0.72349588,0.93496691,0.036176812346
8,3.902809,2102,4,0.80561657,0.45497579,0.71198878,0.71850531,0.23275093,0.030153952484
8,3.902809,3125,4,0.864285,11.23671148,0.53198102,0.9309899,5.56519437,0.026320651171
8,3.902809,911,4,0.8890862,0.46007473,0.53294004,0.77018219,0.1888427,0.022041870276
8,3.902809,815,4,0.87325829,0.92668235,0.70541674,0.89256495,0.58346725,0.015995025059
8,3.902809,830,4,0.80809406,0.84132051,0.36707739,0.91933329,0.28391746,0.018147431623
8,3.902809,981,4,0.79348109,0.94370027,0.61993589,0.87174468,0.50999998,0.01015472167
8,3.902809,931,4,0.7911514,1.14698168,0.56261858,0.34964347,0.22562955,0.004907266891
8,3.902809,3072,4,0.864285,0.3173278,0.50792841,0.86915174,0.14008971,0.023461384225
8,3.902809,3078,4,0.864285,0.54538433,0.73984935,0.67089488,0.27070759,0.026378694689
8,3.902809,771,4,0.69039592,0.39498997,0.72002994,0.8249579,0.23462183,0.041758407885
8,3.902809,3375,4,0.864285,3.28653517,0.59275016,0.89335315,1.74033613,0.028141702907
8,3.902809,436,4,0.69039592,2.63289422,0.8176111,0.93548875,2.01381125,0.053770854838
8,3.902809,440,4,0.72643372,0.15310298,0.56041611,0.5828284,0.05000748,0.017447424795
8,3.902809,442,4,0.87325829,0.57162633,0.83337408,0.49264069,0.23468347,0.015242061084
8,3.902809,1584,4,0.77380927,1.086372,0.84657826,0.85078015,0.78246158,0.050634444168
8,3.902809,115,4,0.72643372,0.05398555,0.48224228,0.78252031,0.02037222,0.020157697067
8,3.902809,920,4,0.79935446,0.31891313,0.64302906,0.66312701,0.13598773,0.029695280184
8,3.902809,923,4,0.71148285,0.80620232,0.66308643,0.458747,0.24523781,0.021384789081
8,3.902809,871,4,0.95678833,0.71682414,0.871646,0.85808583,0.53614653,0.023163289242
8,3.902809,852,4,0.72643372,0.84449585,0.64636819,0.52058066,0.28416169,0.017974135859
8,3.902809,3285,4,0.88882698,1.69175755,0.63714506,0.49878845,0.53764155,0.020232725157
8,3.902809,38,4,0.66416046,0.53899938,0.55195222,0.34493201,0.10261793,0.010169860326
8,3.902809,51,4,0.72643372,1.21613892,0.80196865,0.90859279,0.88615535,0.038923034631
8,3.902809,1928,4,0.7419351,1.44181273,0.97355041,0.92206299,1.29427895,0.044621298024
8,3.902809,941,4,0.88691375,1.05285674,0.718574,0.71120973,0.53806962,0.007848663885
8,3.902809,945,4,0.77255938,2.27851599,0.89415934,0.50047375,1.01964337,0.015716971288
8,3.902809,964,4,0.77380927,1.69236315,0.69469369,0.74859844,0.88010772,0.036559804309
8,3.902809,4,4,0.80880277,0.20484838,0.33414962,0.97907948,0.067018,0.026016061325
8,3.902809,71,4,0.72643372,0.59134619,0.85815749,0.45231185,0.22953386,0.020734089836
8,3.902809,76,4,0.80880277,1.05209284,0.82072392,0.61117177,0.52773323,0.039888067297
8,3.902809,3901,4,0.80679636,1.36563029,0.76958961,0.50725886,0.53311632,0.014311523351
8,3.902809,279,4,0.66416046,1.15405571,0.8000402,0.74146174,0.68458492,0.031686959604
8,3.902809,284,4,0.87325829,1.76065536,0.44805678,0.98019275,0.77324816,0.01630489355
8,3.902809,285,4,0.89399632,0.21358517,0.90792662,0.97876845,0.18980244,0.072946479853
8,3.902809,1664,4,0.77380927,0.24892849,0.38985131,0.50444417,0.04895383,0.013825272408
8,3.902809,1677,4,0.87065096,0.41854565,0.58976963,0.86591138,0.21374634,0.025385108314
8,3.902809,3607,4,0.80626672,11.88950048,0.67506366,0.83689244,6.71704079,0.051943252528
8,3.902809,582,4,0.72643372,0.33502795,0.7339695,0.87969604,0.21631752,0.034489799343
8,3.902809,584,4,0.87325829,0.94309558,0.66393209,0.36292594,0.22724659,0.006121262467
8,3.902809,1257,4,0.87325829,1.68938159,0.46316206,0.81850213,0.6404431,0.015312228499
8,3.902809,1275,4,0.88691375,1.20050165,0.8982084,0.86386881,0.93151031,0.011916574898
8,3.902809,1276,4,0.77380927,1.68009573,0.64963375,0.77804286,0.84919246,0.035533148644
8,3.902809,2877,4,0.80346855,0.28030312,0.75485601,0.90441193,0.19136316,0.035948026969
8,3.902809,2756,4,0.77380927,3.2192132,0.84172725,0.43594545,1.18128115,0.025796757765
8,3.902809,2733,4,0.87325829,1.40875953,0.65629449,0.80637734,0.74554514,0.013444244673
8,3.902809,554,4,0.95678833,0.9701298,0.66455217,0.90247802,0.58182926,0.018573556525
8,3.902809,570,4,0.77380927,2.82463923,0.87543626,0.8289038,2.04970637,0.0510141031
8,3.902809,571,4,0.77380927,0.46936809,0.28837781,0.57830748,0.07827701,0.011724173394
8,3.902809,3593,4,0.87325829,0.52755562,0.6630844,0.81796898,0.28613692,0.034943171738
8,3.902809,649,4,0.77380927,0.80780464,0.7416072,0.52775117,0.31616186,0.027514696721
8,3.902809,662,4,0.87325829,0.65169181,0.47573174,0.92058188,0.28540844,0.01112561133
8,3.902809,663,4,0.77255938,2.80114289,0.63325098,0.82478641,1.46302797,0.018343829558
8,3.902809,666,4,0.77255938,2.2781031,0.84182251,0.61918721,1.18745151,0.018306914361
8,3.902809,670,4,0.65987357,0.44538647,0.878407,0.58687589,0.2296038,0.036241289931
8,3.902809,3508,4,0.864285,8.24441923,0.75469068,0.62097816,3.86371767,0.02466502471
8,3.902809,2166,4,0.6854744,1.93701164,0.75278979,0.60842768,0.88718648,0.01608626886
8,3.902809,3929,4,0.95678833,0.25700986,0.70279662,0.73719091,0.13315559,0.00980547322
8,3.902809,3930,4,0.87325829,1.48562321,0.91681331,0.91768145,1.24991804,0.033982745981
8,3.902809,236,4,0.72643372,0.28920122,0.89136825,0.65151548,0.16795078,0.031021437056
8,3.902809,3876,4,0.87325829,1.65522554,0.75163797,0.74244685,0.92370068,0.014176643434
8,3.902809,1754,4,0.77380927,0.49333334,0.90702727,0.64149353,0.28704705,0.040904794631
8,3.902809,2211,4,0.79302716,1.21823779,0.88096623,0.4914715,0.52746016,0.013016491313
8,3.902809,2213,4,0.80679636,4.06539492,0.68853387,0.85845915,2.40296632,0.021669154633
8,3.902809,2898,4,0.89399632,3.42672675,0.32049694,0.76053546,0.83526219,0.011514718467
8,3.902809,1231,4,0.69394752,0.65086555,0.89525879,0.84736061,0.49375118,0.027810826179
8,3.902809,1235,4,0.82018646,0.14992263,0.84142305,0.84297913,0.10634043,0.012381645079
8,3.902809,3582,4,0.77380927,0.05501846,0.88991839,0.82944679,0.04061133,0.051891987294
8,3.902809,630,4,0.95678833,6.68904868,0.49582737,0.41207567,1.3666957,0.006327568102
8,3.902809,714,4,0.72643372,0.70564183,0.92665898,0.84210707,0.55064484,0.041683796488
8,3.902809,716,4,0.77380927,0.70386249,0.81728415,0.81632202,0.46959386,0.046902520162
8,3.902809,723,4,0.87325829,0.15119257,0.731118,0.73336974,0.08106641,0.013621025243
8,3.902809,731,4,0.93957061,1.83640083,0.7444743,0.71309568,0.97491106,0.007708831935
9,6.728654,0,0,0.0,0.84540694,0.78902589,0.89540553,0.59727843,0.706498139636
9,6.728654,1,1,0.326205,4.89786675,0.85211227,0.55985628,2.33657829,0.293432844815
9,6.728654,814,1,0.38551023,0.27015346,0.96190097,0.85194113,0.22138617,0.504051951676
9,6.728654,141,1,0.38551023,0.117087,0.72429514,0.42564615,0.03609715,0.189626763052
9,6.728654,310,1,0.38551023,1.11407325,0.68224049,0.52020081,0.39538689,0.218295039371
9,6.728654,18,1,0.33386166,0.36406621,0.77332669,0.66753644,0.18793962,0.317521642463
9,6.728654,37,1,0.33386166,0.48145424,0.7682358,0.72249038,0.2672278,0.341398778507
9,6.728654,38,1,0.326205,4.63792385,0.75077055,0.62320039,2.16999414,0.287786420957
9,6.728654,14,1,0.38551023,0.45073015,0.54074423,0.89755042,0.21875972,0.298528710882
9,6.728654,67,2,0.50500281,0.38212899,0.52641871,0.67872005,0.13653122,0.089519288294
9,6.728654,2568,2,0.50500281,1.03608999,0.6353018,0.56338804,0.37083881,0.091436745232
9,6.728654,2122,2,0.50500281,5.49192597,0.77433037,0.7204804,3.06388977,0.139779373508
9,6.728654,58,2,0.50500281,0.50725981,0.76681694,0.62962186,0.24490743,0.120966781169
9,6.728654,47,2,0.50500281,1.00669464,0.87781396,0.89325538,0.78936139,0.196459372909
9,6.728654,2,2,0.43312149,12.41984415,0.93381242,0.81314989,9.43075368,0.193982837946
9,6.728654,4,2,0.44727777,1.34977346,0.68954836,0.72154541,0.6715669,0.127104654171
9,6.728654,2640,2,0.5451938,0.60887844,0.92549312,0.8739882,0.49250354,0.153725869921
9,6.728654,2620,2,0.5099821,0.12387133,0.62691619,0.85019586,0.06602361,0.14734185557
9,6.728654,2985,2,0.50500281,0.1572529,0.51100775,0.38602079,0.03101965,0.05039311773
9,6.728654,613,2,0.50500281,1.796143,0.44731234,0.9339977,0.75040824,0.106730793953
9,6.728654,3603,2,0.50500281,1.42988596,0.84250891,0.68335722,0.82323475,0.144250364567
9,6.728654,1630,2,0.50500281,0.2967056,0.84048395,0.50535789,0.12602428,0.106419964202
9,6.728654,3282,2,0.50500281,0.12291021,0.94381091,0.75401399,0.08746863,0.178303153673
9,6.728654,484,2,0.50500281,1.25004307,0.74732985,0.87854471,0.82073164,0.16772942278
9,6.728654,184,2,0.50500281,0.86222652,0.9310608,0.71719684,0.57575509,0.167305814566
9,6.728654,170,2,0.46392911,2.95529148,0.76047289,0.80724394,1.81421543,0.15682727139
9,6.728654,176,2,0.50500281,1.02535983,0.52259204,0.57176036,0.30637486,0.076332570026
9,6.728654,185,2,0.50500281,0.28294826,0.54383213,0.80491532,0.12385744,0.109675515465
9,6.728654,133,2,0.42683068,3.23470766,0.82636818,0.93930596,2.5108207,0.198295891867
9,6.728654,159,2,0.50500281,1.22680881,0.80192385,0.64500109,0.63455674,0.132137665528
9,6.728654,124,2,0.44022475,1.64512048,0.96169561,0.66728937,1.05572194,0.160785346171
9,6.728654,1327,2,0.50500281,11.3088238,0.64767212,0.17470984,1.27964646,0.028350922161
9,6.728654,482,2,0.50500281,2.66559317,0.880897,0.80327519,1.88618093,0.180768408796
9,6.728654,421,2,0.50500281,2.34703702,0.91621584,0.94024978,2.02190607,0.215841854878
9,6.728654,1693,2,0.50500281,0.46485704,0.46460139,0.72272139,0.15608847,0.084129061533
9,6.728654,1680,2,0.44022475,0.15775739,0.69661682,0.75756604,0.08325382,0.134817883539
9,6.728654,1034,2,0.50500281,0.42899203,0.79282305,0.62920908,0.2140033,0.124987296342
9,6.728654,30,2,0.44084604,1.11171257,0.80603685,0.73912323,0.6623145,0.152196547965
9,6.728654,70,2,0.46676901,3.3007692,0.60911775,0.618799,1.24413073,0.096290603908
9,6.728654,93,2,0.50500281,0.76264722,0.87597738,0.8902279,0.59472717,0.195383876235
9,6.728654,257,2,0.4848476,0.47333536,0.79308776,0.65947054,0.24756292,0.13361330437
