orf,E_essential,U,D_enc,D_dec,D,D_dec_raw
YCR038C,0,6,0.13333333333333333,0.0002332700728607372,3.1102676381431625e-05,4.4134839944689324e-05
YDR152W,0,6,0.2,0.0004241120229472507,8.482240458945014e-05,8.024225320395075e-05
YEL054C,0,191,0.650041333700744,0.0008935458107022601,0.0005808417105116097,0.00016905941192951743
YHR064C,0,30,0.25517241379310346,0.008471117305866065,0.0021615954504623754,0.0016027405567378063
YLR448W,0,159,0.8311440171960831,0.00026997683442748436,0.00022438963071594114,5.107978160295096e-05
YDR418W,0,203,0.6016192752280154,0.005101075072087116,0.003068905087752747,0.000965126512335835
YOR091W,0,110,0.8772310258548791,0.0028153628299081366,0.00246972362343401,0.000532668363156915
YEL034W,1,156,0.6708023159636063,0.018656267707679947,0.012514667585548749,0.003529777219794916
YDL168W,0,6,0.3333333333333333,0.0010834787378450291,0.00036115957928167634,0.00020499483749384569
YGR173W,0,107,0.9433962264150944,0.001558678425559333,0.0014704513448672953,0.00029490290800556537
YAL038W,1,31,0.33548387096774196,0.005123681436916531,0.0017189124820623204,0.0009694036503383304
YIL033C,0,14,0.12087912087912088,0.00172251470636491,0.00020821606340674735,0.0003259008321790798
YOR347C,0,9,0.2777777777777778,0.0002827881943287131,7.85522762024203e-05,5.3503698703761826e-05
YKL032C,0,20,0.19473684210526315,0.0015175233949228687,0.0002955177137481376,0.0002871163511284493
YML103C,0,47,0.5374653098982424,0.003908571737145938,0.002100721719964653,0.0007395041546296325
YKL067W,0,52,0.7322775263951734,0.0024604832187133494,0.001801756565136246,0.00046552492444814383
YHR047C,0,127,0.05911761029871266,0.09244764664660107,0.0054652839474868525,0.017491151084977796
YDR502C,0,8,0.25,0.0005717603519628714,0.00014294008799071786,0.00010817740703354457
YJL164C,1,22,0.0735930735930736,0.004660050890563135,0.00034294746813668097,0.00088168446842256
YJL109C,1,251,0.3111394422310757,0.04391528972864935,0.013663778751588047,0.008308799579514449
YER005W,1,9,0.16666666666666666,0.003341551749920573,0.0005569252916534288,0.0006322236274932972
YAL039C,0,4,0.16666666666666666,0.00519989323083901,0.0008666488718065016,0.0009838229681934515
YAR035W,0,5,0.1,0.0013283849327490496,0.00013283849327490498,0.0002513312388204092
YKL087C,0,3,0.3333333333333333,0.0010186755389280434,0.0003395585129760144,0.00019273403276638925
YOR037W,0,2,0.0,7.68792167421286e-06,0.0,1.4545594659339714e-06
YAL040C,0,10,0.13333333333333333,0.000621798486095902,8.290646481278694e-05,0.00011764465250575151
YLR182W,0,39,0.12280701754385964,0.00595655535831757,0.0007315067983898769,0.0011269839038373964
YJL013C,0,19,0.42105263157894735,0.00036231075651234064,0.00015255189747888026,6.854941593154062e-05
YFL009W,1,133,0.5027341079972659,0.023992280853484756,0.012061737913696541,0.004539354158854089
YPL014W,0,4,0.6666666666666666,1.7178111367697965e-06,1.1452074245131977e-06,3.2501091394523514e-07
YLR096W,0,26,0.14461538461538462,0.00498948786811284,0.0007215567070809338,0.0009440141453404329
YNL197C,0,16,0.2,0.0021314976551205077,0.0004262995310241016,0.0004032806553260101
YPL031C,0,39,0.0310391363022942,0.011377020969253526,0.00035313290457871947,0.0021525393007664007
YJL157C,1,12,0.21212121212121213,0.0008441781225281455,0.00017906808659687935,0.00015971901524132053
YAL041W,1,31,0.16344086021505377,0.007011988651084331,0.0011460454569514175,0.0013266725260309797
YGR221C,0,3,0.3333333333333333,4.5689649202253915e-05,1.5229883067417971e-05,8.644509473250507e-06
YBL085W,0,30,0.135632183908046,0.006913740731227256,0.0009377257543503635,0.001308083959719778
YHR084W,1,19,0.1286549707602339,0.005618875514021092,0.0007228962649617779,0.0010630946715076664
YJR086W,0,13,0.2692307692307692,0.0016931779418487092,0.0004558555997284986,0.0003203502984542048
YLR206W,0,28,0.35714285714285715,0.0046707138247986234,0.0016681120802852227,0.0008837019020781192
YDR379W,0,13,0.20512820512820512,0.0013167065863885755,0.00027009365874637446,0.00024912168857199016
YLR357W,0,40,0.45897435897435895,0.0036829619273135526,0.0016903850897157073,0.0006968186411182247
YOR212W,0,30,0.15172413793103448,0.007228751390245336,0.0010967760730027406,0.0013676841683797813
YLR319C,0,23,0.15019762845849802,0.00992996827997265,0.0014914576863200026,0.0018787560500916707
YPL161C,0,14,0.16483516483516483,0.0005345920468607832,8.811956816386536e-05,0.00010114514105712256
YIL079C,0,12,0.30303030303030304,0.0004436732475414646,0.00013444643864892868,8.394324881817668e-05
YLR229C,1,73,0.06278538812785388,0.03109753809479223,0.0019524709991022519,0.005883673158995028
YOR101W,0,15,0.12380952380952381,0.01750024154942655,0.002166696572786144,0.003311056366147961
YER118C,0,36,0.06507936507936508,0.01455677775670733,0.0009473458540079374,0.002754151222759906
YJL085W,1,21,0.32857142857142857,0.0018634768417373916,0.0006122852479994287,0.0003525709540966918
YDR309C,0,17,0.22794117647058823,0.0050599044050363634,0.0011533605629127004,0.0009573369970396064
YER114C,0,25,0.19,0.003240082818783908,0.0006156157355689425,0.0006130256438850485
YNL298W,0,35,0.12100840336134454,0.0061410898228518775,0.0007431234743619079,0.001161897936986273
YOR188W,0,8,0.35714285714285715,0.0007247653845108181,0.00025884478018243503,0.00013712605243593648
YCL032W,0,18,0.20261437908496732,0.002207464256831752,0.0004472639997502243,0.0004176535826653407
YGR152C,0,9,0.4722222222222222,8.394564017419935e-05,3.964099674892747e-05,1.5882566279106968e-05
YBR200W,0,34,0.15508021390374332,0.005080430445782389,0.000787874240255023,0.0009612205364577334
YHL007C,0,36,0.11904761904761904,0.006885271282412571,0.0008196751526681631,0.0013026975226541895
YJL187C,0,18,0.12418300653594772,0.0015830615711356249,0.00019658934543514297,0.0002995162140081753
YGL233W,1,24,0.322463768115942,0.0017214076166280436,0.0005550915865213619,0.0003256913701261821
YLR362W,0,27,0.16809116809116809,0.008415494074159664,0.001414570228989801,0.0015922166074010477
YNL175C,0,26,0.4246153846153846,0.0011785750541393161,0.0005004410999114634,0.00022298711849031778
YAL042W,0,9,0.16666666666666666,0.001860802165301079,0.0003101336942168465,0.00035206490368494027
YML067C,0,12,0.36363636363636365,0.0024618240105959404,0.0008952087311257965,0.00046577860308943535
YJR010C-A,0,23,0.07114624505928854,0.007398926798970601,0.0005264058592152997,0.0013998814594188916
YMR023C,0,27,0.4472934472934473,0.005344984730034351,0.002390776645627901,0.0010112743682628652
YGL027C,0,3,0.0,2.4016239531070558e-05,0.0,4.543887155254219e-06
YML130C,1,7,0.09523809523809523,0.00023085877891896876,2.1986550373235118e-05,4.367862166141608e-05
YOR198C,0,85,0.2507002801120448,0.04629174092192509,0.011605352416000827,0.008758425593539003
YDL097C,1,58,0.5868118572292801,0.0020824007784579854,0.001221977468302629,0.00039399149634084435
YFR052W,1,60,0.5446327683615819,0.0036945892454482467,0.0020121943687074068,0.0006990185367952285
YAL043C,1,44,0.25158562367864695,0.0053183902897794314,0.0013380305380206181,0.0010062426839594519
YGR156W,1,21,0.8714285714285714,6.643129664306126e-05,5.7890129931810526e-05,1.2568841809425155e-05
YOR250C,1,27,0.5242165242165242,0.0012794316887467993,0.0006706992328473249,0.0002420692552220996
YLR115W,1,29,0.583743842364532,0.0012997582823757877,0.0007587258938991667,0.000245915059124136
YLR358C,0,5,0.3,6.646529299983424e-05,1.9939587899950273e-05,1.2575273940844661e-05
YDR301W,1,29,0.5763546798029556,0.0010079135880916377,0.000580915713333604,0.0001906978651095937
YDR195W,0,24,0.7753623188405797,0.00018142381717214088,0.00014066919157550053,3.432549677226397e-05
YMR061W,1,29,0.5,0.003716874206194807,0.0018584371030974036,0.0007032348649493776
YDR228C,1,26,0.5507692307692308,0.001136160087176355,0.0006257620172448233,0.0002149621808923982
YBL101C,0,4,0.0,0.0012526464007237335,0.0,0.00023700146240464645
YKR002W,1,31,0.40860215053763443,0.0020303691788910653,0.0008296132128802203,0.00038414708599368786
YLR277C,1,30,0.5517241379310345,0.004380581229428741,0.0024168724024434436,0.0008288086382215436
YBL076C,1,24,0.40942028985507245,0.0022452122178764824,0.0009192354370291395,0.00042479551989936445
YGL044C,1,25,0.6366666666666667,0.0005563050330570819,0.00035418087104634215,0.0001052532512777894
YLR303W,0,4,0.0,4.9628963640978225e-05,0.0,9.389830165753983e-06
YPR107C,1,28,0.5846560846560847,0.0018460335900476418,0.00107929477090087,0.0003492706802467255
YAL046C,0,6,0.06666666666666667,0.0007994247125475149,5.329498083650099e-05,0.000151251642799364
YLL045C,0,173,0.7204597392122597,0.003142991029801964,0.002264398497677595,0.0005946558182399909
YOR179C,0,22,0.8787878787878788,4.906773555350358e-05,4.3120131243987995e-05,9.283645469580184e-06
YNL222W,1,33,0.42803030303030304,0.0047644183590606,0.002039315433991848,0.0009014308570658986
YDL199C,0,2,0.0,1.4785539599428277e-05,0.0,2.7974331028147416e-06
YPL008W,0,19,0.21052631578947367,0.0016759178902850359,0.000352824819007376,0.00031708468617973795
YMR137C,0,4,0.5,1.5802574754916338e-05,7.901287377458169e-06,2.9898567740346035e-06
YJR093C,1,32,0.45564516129032256,0.0026345735793787167,0.0012004307035072379,0.0004984629267801715
YKL018W,1,41,0.3,0.007908167320168706,0.002372450196050612,0.00149623007637091
YNL313C,1,10,0.022222222222222223,0.0004292679884882695,9.539288633072656e-06,8.12177650264598e-05
YHL001W,0,154,0.8136830489771666,0.0016478579090740948,0.001340834047736548,0.0003117757206343153
YOL123W,1,33,0.3371212121212121,0.0038927905014285655,0.001312342252375539,0.0007365183352145058
YMR039C,0,9,0.2777777777777778,0.00032676986797895333,9.076940777193148e-05,6.182505816169696e-05
YAL044C,0,9,0.3888888888888889,0.001905575326204434,0.0007410570713017243,0.00036053601301351285
YPL091W,0,10,0.3111111111111111,0.0011568425510954312,0.00035990657145191195,0.0002188753156701937
YMR189W,0,8,0.5357142857142857,0.00025846837005718653,0.00013846519824492134,4.890237313060274e-05
YDR320C-A,0,21,0.37142857142857144,0.0010751830669179885,0.00039935371056953856,0.00020342529149890216
YJL046W,0,4,0.16666666666666666,0.0003279977952279988,5.466629920466646e-05,6.205738274553974e-05
YLR239C,0,4,0.3333333333333333,0.0001281834779225267,4.2727825974175563e-05,2.4252392140511697e-05
YPL017C,0,16,0.45,0.00028031452288145535,0.0001261415352966549,5.303567855843592e-05
YDR019C,0,9,0.2777777777777778,0.00010527476726418376,2.924299090671771e-05,1.9918050122927738e-05
YFL018C,0,23,0.3359683794466403,0.0010082540568505502,0.0003387414815505801,0.00019076228200626838
YAL044W-A,0,5,0.1,0.0002500076950240071,2.500076950240071e-05,4.730160825822097e-05
YNL218W,0,5,0.1,0.00025381665565087617,2.5381665565087618e-05,4.802226593008123e-05
YER174C,0,6,0.3333333333333333,0.00010141573571652178,3.380524523884059e-05,1.9187919002339253e-05
YPL059W,0,8,0.07142857142857142,0.0031565774760123843,0.00022546981971517029,0.0005972263821428538
YNL249C,0,7,0.09523809523809523,0.02104555024518757,0.0020043381185892925,0.00398183093196782
YDR098C,0,11,0.12727272727272726,0.0016271434169555451,0.00020709098033979664,0.00030785652610166084
YJR016C,1,3,0.3333333333333333,8.365087041101686e-05,2.7883623470338952e-05,1.5826795660274266e-05
YAL047C,0,31,0.21935483870967742,0.0027695996340012293,0.0006075250810067213,0.0005240099386023233
YNL126W,1,11,0.41818181818181815,0.004984079204669707,0.0020842513037709685,0.0009429908229208447
YGR218W,1,48,0.12411347517730496,0.013666626914650797,0.0016962125603289997,0.0025857341409671218
YHR172W,1,17,0.34558823529411764,0.00040304099543391354,0.00013928622636319072,7.625560195732267e-05
YOR373W,1,20,0.28421052631578947,0.0009231620304229022,0.0002623723665412459,0.00017466281874937826
YPR141C,0,21,0.09523809523809523,0.004018827961182762,0.00038274552011264396,0.0007603646994097431
YIL149C,0,160,0.09198113207547169,0.07973697011639874,0.007334296779574412,0.015086283339323566
YJR053W,0,15,0.2761904761904762,0.001351793776713347,0.0003733525669017816,0.00025576020636427094
YFR002W,1,45,0.5444444444444444,0.0017436124551983318,0.0009493001144968695,0.0003298925391157524
YLR212C,1,11,0.32727272727272727,0.00022561903049432035,7.383895543450483e-05,4.2687258066265345e-05
YLR457C,1,9,0.4722222222222222,0.00021049231607405623,9.939914925719322e-05,3.982527447942972e-05
YLR179C,0,39,0.7584345479082322,0.0017419694022375492,0.001321169776056009,0.00032958167249426304
YLL003W,1,8,0.5714285714285714,0.00010573272609184494,6.0418700623911396e-05,2.0004696212210485e-05
YNL225C,0,22,0.3116883116883117,0.011199556894240027,0.0034907709800228656,0.0021189629896236975
YKL042W,1,27,0.301994301994302,0.00124903692778521,0.0003772020351716019,0.00023631854792499296
YMR055C,0,28,0.23809523809523808,0.0036377148419979534,0.000866122581428084,0.0006882578650020365
YLR045C,1,37,0.08708708708708708,0.006725066699987486,0.0005856664693682796,0.0012723867180274937
YPL124W,1,18,0.40522875816993464,0.0007178150165939865,0.0002908792877701122,0.00013581103859037903
YJL041W,1,71,0.29014084507042254,0.017361117995950612,0.005037169446712431,0.003284734105045644
YNL188W,1,7,0.5714285714285714,1.6164323550377526e-05,9.236756314501443e-06,3.0582998665927957e-06
YPL269W,0,15,0.14285714285714285,0.0015433040055885165,0.0002204720007983595,0.00029199405837760853
YOR257W,1,34,0.10160427807486631,0.006141274921732877,0.0006239798048819501,0.001161932957807361
YDR179C,0,14,0.3956043956043956,0.00025391981751996537,0.00010045179594196432,4.8041784218581806e-05
YPL255W,1,12,0.3939393939393939,0.0017932648446126794,0.0007064376660595404,0.000339286801452104
YDR356W,1,23,0.35177865612648224,0.0012867408030369498,0.0004526479504754488,0.00024345214410011616
YDL028C,1,23,0.1976284584980237,0.001245823755417785,0.00024621022834343576,0.00023571061375490476
YKL079W,0,19,0.14619883040935672,0.002382822274917476,0.00034836582966629763,0.0004508314265538355
YBR179C,0,10,0.13333333333333333,0.0026552182164435775,0.0003540290955258103,0.000502368904694097
YJR009C,0,29,0.059113300492610835,0.013702548671142992,0.000810002877111901,0.0025925305591868804
YAL049C,0,4,0.3333333333333333,7.109302903996742e-05,2.3697676346655806e-05,1.3450844419872559e-05
YDL025C,0,8,0.07142857142857142,0.00046183484597541965,3.2988203283958545e-05,8.737943430992151e-05
YGR016W,0,3,0.3333333333333333,4.426576428460573e-05,1.4755254761535242e-05,8.375109579087585e-06
YNL094W,0,17,0.14705882352941177,0.0011593741695028947,0.00017049620139748453,0.00021935429941570458
YHR009C,0,9,0.05555555555555555,0.003860272758656034,0.00021445959770311298,0.0007303659584649814
YAL051W,0,7,0.047619047619047616,0.0006892869020558579,3.282318581218371e-05,0.00013041350193416273
YNL325C,0,12,0.696969696969697,0.0005567678184858481,0.00038805029773256085,0.00010534081056294264
YOR363C,0,3,0.0,0.00020045033607268408,0.0,3.792532574338708e-05
YDR412W,1,68,0.8498683055311677,0.0024844092374247985,0.002111420668856194,0.0004700517417693433
YIL036W,0,7,0.047619047619047616,0.0015271475491211042,7.272131186290972e-05,0.00028893724696790713
YPR169W,1,8,0.39285714285714285,0.00032839328553479065,0.00012901164788866774,6.213220975260444e-05
YCR087C-A,0,14,0.6593406593406593,0.0007463517438713593,0.000492100050904193,0.00014121020478210906
YGL203C,0,8,0.03571428571428571,0.0007767949037940532,2.77426751355019e-05,0.00014697006919215196
YOR153W,1,13,0.0641025641025641,0.0050610778417118,0.0003244280667763974,0.0009575590119737147
YML072C,0,13,0.05128205128205128,0.004069059525995564,0.00020866971928182378,0.0007698685420844434
YKL028W,1,86,0.49192886456908347,0.008935837417935945,0.00439579635497916,0.0016906658851511384
YMR307W,0,9,0.027777777777777776,0.0018172527643484176,5.047924345412271e-05,0.0003438253304848227
YAL054C,0,2,0.0,2.404017165739553e-06,0.0,4.548415128139619e-07
YLR153C,1,9,0.2222222222222222,0.0009658615977540108,0.00021463591061200238,0.00018274160291039253
YDR216W,0,7,0.14285714285714285,0.00046020467947398194,6.574352563914027e-05,8.70710058143935e-05
YAL055W,0,3,0.6666666666666666,3.455223996016405e-07,2.3034826640109366e-07,6.53730485728764e-08
YGR133W,0,12,0.45454545454545453,0.0006225823107358537,0.00028299195942538806,0.00011779295260530876
YDR265W,0,32,0.28225806451612906,0.0029720347740412345,0.0008388807829955098,0.0005623107904659067
YDL065C,0,21,0.2857142857142857,0.008064792369794148,0.0023042263913697564,0.0015258636312104744
YAL056W,0,5,0.1,0.00010745819244486324,1.0745819244486324e-05,2.0331155497735177e-05
YEL020W-A,0,20,0.32105263157894737,0.0032273482933328295,0.0010361486625963296,0.0006106162639090305
YER020W,0,16,0.1,0.007623225740420887,0.0007623225740420888,0.001442318955833537
YOL081W,0,9,0.16666666666666666,0.0007459520235959849,0.00012432533726599746,0.00014113457746241071
YBR140C,1,5,0.3,0.00017039535299335126,5.111860589800538e-05,3.2238904628670806e-05
YOR143C,1,3,0.0,0.000580882393088907,0.0,0.00010990330277374441
YAL058W,0,6,0.2,0.0003142890779671448,6.285781559342897e-05,5.946368508542028e-05
YCL043C,1,5,0.1,0.0001747086988092221,1.747086988092221e-05,3.3054992285672594e-05
YOR336W,1,2,1.0,0.0,0.0,0.0
YDR518W,0,3,0.3333333333333333,5.6114360392426485e-05,1.8704786797475495e-05,1.0616871183458206e-05
